MunicipioNome | MunicipioCodigo | Ano | IES
Nova Era | 3144706 | 2016 | ?
Erros | 3144706 | 2017 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Nova Era | 3144706 | 2017 | ?
Erros | 3144706 | 2018 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Nova Era | 3144706 | 2018 | ?
Erros | 3144706 | 2019 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Nova Era | 3144706 | 2019 | ?
Erros | 3144706 | 2020 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Nova Era | 3144706 | 2020 | ?
Erros | 3145109 | 2015 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Nova Resende | 3145109 | 2015 | ?
Erros | 3145109 | 2016 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Nova Resende | 3145109 | 2016 | ?
Erros | 3145109 | 2017 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Nova Resende | 3145109 | 2017 | ?
Erros | 3145109 | 2018 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Nova Resende | 3145109 | 2018 | ?
Erros | 3145109 | 2019 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Nova Resende | 3145109 | 2019 | ?
Erros | 3145109 | 2020 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Nova Resende | 3145109 | 2020 | ?
Erros | 3145356 | 2015 | [snisModel.ES005, snisModel.ES006]
Novo Oriente de Minas | 3145356 | 2015 | ?
Erros | 3145356 | 2016 | [snisModel.ES005, snisModel.ES006]
Novo Oriente de Minas | 3145356 | 2016 | ?
Erros | 3145356 | 2017 | [snisModel.ES005, snisModel.ES006]
Novo Oriente de Minas | 3145356 | 2017 | ?
Erros | 3145356 | 2018 | [snisModel.ES005, snisModel.ES006]
Novo Oriente de Minas | 3145356 | 2018 | ?
Erros | 3145356 | 2019 | [snisModel.ES005, snisModel.ES006]
Novo Oriente de Minas | 3145356 | 2019 | ?
Erros | 3145356 | 2020 | [snisModel.ES005, snisModel.ES006]
Novo Oriente de Minas | 3145356 | 2020 | ?
Erros | 3145372 | 2015 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Novorizonte | 3145372 | 2015 | ?
Erros | 3145372 | 2016 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Novorizonte | 3145372 | 2016 | ?
Erros | 3145372 | 2017 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Novorizonte | 3145372 | 2017 | ?
Erros | 3145372 | 2018 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Novorizonte | 3145372 | 2018 | ?
Erros | 3145372 | 2019 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Novorizonte | 3145372 | 2019 | ?
Erros | 3145372 | 2020 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Novorizonte | 3145372 | 2020 | ?
Erros | 3145406 | 2015 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Olaria | 3145406 | 2015 | ?
Erros | 3145406 | 2016 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Olaria | 3145406 | 2016 | ?
Erros | 3145406 | 2017 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Olaria | 3145406 | 2017 | ?
Erros | 3145406 | 2018 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Olaria | 3145406 | 2018 | ?
Erros | 3145406 | 2019 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Olaria | 3145406 | 2019 | ?
Erros | 3145406 | 2020 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Olaria | 3145406 | 2020 | ?
Erros | 3145455 | 2015 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Olhos-d Água | 3145455 | 2015 | ?
Erros | 3145455 | 2016 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Olhos-d Água | 3145455 | 2016 | ?
Erros | 3145455 | 2017 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Olhos-d Água | 3145455 | 2017 | ?
Erros | 3145455 | 2018 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Olhos-d Água | 3145455 | 2018 | ?
Erros | 3145455 | 2019 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Olhos-d Água | 3145455 | 2019 | ?
Erros | 3145455 | 2020 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Olhos-d Água | 3145455 | 2020 | ?
Erros | 3145455 | 2015 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Olhos-D ÁGUA | 3145455 | 2015 | ?
Erros | 3145455 | 2016 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Olhos-D ÁGUA | 3145455 | 2016 | ?
Erros | 3145455 | 2017 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Olhos-D ÁGUA | 3145455 | 2017 | ?
Erros | 3145455 | 2018 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Olhos-D ÁGUA | 3145455 | 2018 | ?
Erros | 3145455 | 2019 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Olhos-D ÁGUA | 3145455 | 2019 | ?
Erros | 3145455 | 2020 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Olhos-D ÁGUA | 3145455 | 2020 | ?
Erros | 3145505 | 2015 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Olímpio Noronha | 3145505 | 2015 | ?
Erros | 3145505 | 2016 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Olímpio Noronha | 3145505 | 2016 | ?
Erros | 3145505 | 2017 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Olímpio Noronha | 3145505 | 2017 | ?
Erros | 3145505 | 2018 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Olímpio Noronha | 3145505 | 2018 | ?
Erros | 3145505 | 2019 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Olímpio Noronha | 3145505 | 2019 | ?
Erros | 3145505 | 2020 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Olímpio Noronha | 3145505 | 2020 | ?
Erros | 3145703 | 2015 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Oliveira Fortes | 3145703 | 2015 | ?
Erros | 3145703 | 2016 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Oliveira Fortes | 3145703 | 2016 | ?
Erros | 3145703 | 2017 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Oliveira Fortes | 3145703 | 2017 | ?
Erros | 3145703 | 2018 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Oliveira Fortes | 3145703 | 2018 | ?
Erros | 3145703 | 2019 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Oliveira Fortes | 3145703 | 2019 | ?
Erros | 3145703 | 2020 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Oliveira Fortes | 3145703 | 2020 | ?
Erros | 3145877 | 2015 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Orizânia | 3145877 | 2015 | ?
Erros | 3145877 | 2016 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Orizânia | 3145877 | 2016 | ?
Erros | 3145877 | 2017 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Orizânia | 3145877 | 2017 | ?
Erros | 3145877 | 2018 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Orizânia | 3145877 | 2018 | ?
Erros | 3145877 | 2019 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Orizânia | 3145877 | 2019 | ?
Erros | 3145877 | 2020 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Orizânia | 3145877 | 2020 | ?
Erros | 3146503 | 2015 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Pains | 3146503 | 2015 | ?
Erros | 3146503 | 2016 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Pains | 3146503 | 2016 | ?
Erros | 3146503 | 2017 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Pains | 3146503 | 2017 | ?
Erros | 3146503 | 2018 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Pains | 3146503 | 2018 | ?
Erros | 3146503 | 2019 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Pains | 3146503 | 2019 | ?
Erros | 3146503 | 2020 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Pains | 3146503 | 2020 | ?
Erros | 3146701 | 2015 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Palma | 3146701 | 2015 | ?
Erros | 3146701 | 2016 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Palma | 3146701 | 2016 | ?
Erros | 3146701 | 2017 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Palma | 3146701 | 2017 | ?
Erros | 3146701 | 2018 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Palma | 3146701 | 2018 | ?
Erros | 3146701 | 2019 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Palma | 3146701 | 2019 | ?
Erros | 3146701 | 2020 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Palma | 3146701 | 2020 | ?
Erros | 3147709 | 2015 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Passa Tempo | 3147709 | 2015 | ?
Erros | 3147709 | 2016 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Passa Tempo | 3147709 | 2016 | ?
Erros | 3147709 | 2017 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Passa Tempo | 3147709 | 2017 | ?
Erros | 3147709 | 2018 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Passa Tempo | 3147709 | 2018 | ?
Erros | 3147709 | 2019 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Passa Tempo | 3147709 | 2019 | ?
Erros | 3147709 | 2020 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Passa Tempo | 3147709 | 2020 | ?
Erros | 3147808 | 2015 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Passa-Vinte | 3147808 | 2015 | ?
Erros | 3147808 | 2016 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Passa-Vinte | 3147808 | 2016 | ?
Erros | 3147808 | 2017 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Passa-Vinte | 3147808 | 2017 | ?
Erros | 3147808 | 2018 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Passa-Vinte | 3147808 | 2018 | ?
Erros | 3147808 | 2019 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Passa-Vinte | 3147808 | 2019 | ?
Erros | 3147808 | 2020 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Passa-Vinte | 3147808 | 2020 | ?
Erros | 3148301 | 2015 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Paula Cândido | 3148301 | 2015 | ?
Erros | 3148301 | 2016 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Paula Cândido | 3148301 | 2016 | ?
Erros | 3148301 | 2017 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Paula Cândido | 3148301 | 2017 | ?
Erros | 3148301 | 2018 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Paula Cândido | 3148301 | 2018 | ?
Erros | 3148301 | 2019 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Paula Cândido | 3148301 | 2019 | ?
Erros | 3148301 | 2020 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Paula Cândido | 3148301 | 2020 | ?
Erros | 3149150 | 2015 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Pedras de Maria da Cruz | 3149150 | 2015 | ?
Erros | 3149150 | 2016 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Pedras de Maria da Cruz | 3149150 | 2016 | ?
Erros | 3149150 | 2017 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Pedras de Maria da Cruz | 3149150 | 2017 | ?
Erros | 3149150 | 2018 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Pedras de Maria da Cruz | 3149150 | 2018 | ?
Erros | 3149150 | 2019 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Pedras de Maria da Cruz | 3149150 | 2019 | ?
Erros | 3149150 | 2020 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Pedras de Maria da Cruz | 3149150 | 2020 | ?
Erros | 3149606 | 2015 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Pequi | 3149606 | 2015 | ?
Erros | 3149606 | 2016 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Pequi | 3149606 | 2016 | ?
Erros | 3149606 | 2017 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Pequi | 3149606 | 2017 | ?
Erros | 3149606 | 2018 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Pequi | 3149606 | 2018 | ?
Erros | 3149606 | 2019 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Pequi | 3149606 | 2019 | ?
Erros | 3149606 | 2020 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Pequi | 3149606 | 2020 | ?
Erros | 3150307 | 2015 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Piedade do Rio Grande | 3150307 | 2015 | ?
Erros | 3150307 | 2016 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Piedade do Rio Grande | 3150307 | 2016 | ?
Erros | 3150307 | 2017 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Piedade do Rio Grande | 3150307 | 2017 | ?
Erros | 3150307 | 2018 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Piedade do Rio Grande | 3150307 | 2018 | ?
Erros | 3150307 | 2019 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Piedade do Rio Grande | 3150307 | 2019 | ?
Erros | 3150307 | 2020 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Piedade do Rio Grande | 3150307 | 2020 | ?
Erros | 3150406 | 2015 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Piedade dos Gerais | 3150406 | 2015 | ?
Erros | 3150406 | 2016 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Piedade dos Gerais | 3150406 | 2016 | ?
Erros | 3150406 | 2017 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Piedade dos Gerais | 3150406 | 2017 | ?
Erros | 3150406 | 2018 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Piedade dos Gerais | 3150406 | 2018 | ?
Erros | 3150406 | 2019 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Piedade dos Gerais | 3150406 | 2019 | ?
Erros | 3150406 | 2020 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Piedade dos Gerais | 3150406 | 2020 | ?
Erros | 3150604 | 2015 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Piracema | 3150604 | 2015 | ?
Erros | 3150604 | 2016 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Piracema | 3150604 | 2016 | ?
Erros | 3150604 | 2017 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Piracema | 3150604 | 2017 | ?
Erros | 3150604 | 2018 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Piracema | 3150604 | 2018 | ?
Erros | 3150604 | 2019 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Piracema | 3150604 | 2019 | ?
Erros | 3150604 | 2020 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Piracema | 3150604 | 2020 | ?
Erros | 3151305 | 2015 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Piraúba | 3151305 | 2015 | ?
Erros | 3151305 | 2016 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Piraúba | 3151305 | 2016 | ?
Erros | 3151305 | 2017 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Piraúba | 3151305 | 2017 | ?
Erros | 3151305 | 2018 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Piraúba | 3151305 | 2018 | ?
Erros | 3151305 | 2019 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Piraúba | 3151305 | 2019 | ?
Erros | 3151305 | 2020 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Piraúba | 3151305 | 2020 | ?
Erros | 3152131 | 2015 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Ponto Chique | 3152131 | 2015 | ?
Erros | 3152131 | 2016 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Ponto Chique | 3152131 | 2016 | ?
Erros | 3152131 | 2017 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Ponto Chique | 3152131 | 2017 | ?
Erros | 3152131 | 2018 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Ponto Chique | 3152131 | 2018 | ?
Erros | 3152131 | 2019 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Ponto Chique | 3152131 | 2019 | ?
Erros | 3152131 | 2020 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Ponto Chique | 3152131 | 2020 | ?
Erros | 3152170 | 2015 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Ponto dos Volantes | 3152170 | 2015 | ?
Erros | 3152170 | 2016 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Ponto dos Volantes | 3152170 | 2016 | ?
Erros | 3152170 | 2017 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Ponto dos Volantes | 3152170 | 2017 | ?
Erros | 3152170 | 2018 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Ponto dos Volantes | 3152170 | 2018 | ?
Erros | 3152170 | 2019 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Ponto dos Volantes | 3152170 | 2019 | ?
Erros | 3152170 | 2020 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Ponto dos Volantes | 3152170 | 2020 | ?
Erros | 3152600 | 2015 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Pouso Alto | 3152600 | 2015 | ?
Erros | 3152600 | 2016 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Pouso Alto | 3152600 | 2016 | ?
Erros | 3152600 | 2017 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Pouso Alto | 3152600 | 2017 | ?
Erros | 3152600 | 2018 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Pouso Alto | 3152600 | 2018 | ?
Erros | 3152600 | 2019 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Pouso Alto | 3152600 | 2019 | ?
Erros | 3152600 | 2020 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Pouso Alto | 3152600 | 2020 | ?
Erros | 3153004 | 2015 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Pratinha | 3153004 | 2015 | ?
Erros | 3153004 | 2016 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Pratinha | 3153004 | 2016 | ?
Erros | 3153004 | 2017 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Pratinha | 3153004 | 2017 | ?
Erros | 3153004 | 2018 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Pratinha | 3153004 | 2018 | ?
Erros | 3153004 | 2019 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Pratinha | 3153004 | 2019 | ?
Erros | 3153004 | 2020 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Pratinha | 3153004 | 2020 | ?
Erros | 3153707 | 2015 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Quartel Geral | 3153707 | 2015 | ?
Erros | 3153707 | 2016 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Quartel Geral | 3153707 | 2016 | ?
Erros | 3153707 | 2017 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Quartel Geral | 3153707 | 2017 | ?
Erros | 3153707 | 2018 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Quartel Geral | 3153707 | 2018 | ?
Erros | 3153707 | 2019 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Quartel Geral | 3153707 | 2019 | ?
Erros | 3153707 | 2020 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Quartel Geral | 3153707 | 2020 | ?
Erros | 3154200 | 2015 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Resende Costa | 3154200 | 2015 | ?
Erros | 3154200 | 2016 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Resende Costa | 3154200 | 2016 | ?
Erros | 3154200 | 2017 | [snisModel.ES005, snisModel.ES006]
Resende Costa | 3154200 | 2017 | ?
Erros | 3154200 | 2018 | [snisModel.ES005, snisModel.ES006]
Resende Costa | 3154200 | 2018 | ?
Erros | 3154200 | 2019 | [snisModel.ES005, snisModel.ES006]
Resende Costa | 3154200 | 2019 | ?
Erros | 3154200 | 2020 | [snisModel.ES005, snisModel.ES006]
Resende Costa | 3154200 | 2020 | ?
Erros | 3154507 | 2015 | [snisModel.ES005, snisModel.ES006]
Riacho dos Machados | 3154507 | 2015 | ?
Erros | 3154507 | 2016 | [snisModel.ES005, snisModel.ES006]
Riacho dos Machados | 3154507 | 2016 | ?
Erros | 3154507 | 2017 | [snisModel.ES005, snisModel.ES006]
Riacho dos Machados | 3154507 | 2017 | ?
Erros | 3154507 | 2018 | [snisModel.ES005, snisModel.ES006]
Riacho dos Machados | 3154507 | 2018 | ?
Erros | 3154507 | 2019 | [snisModel.ES005, snisModel.ES006]
Riacho dos Machados | 3154507 | 2019 | ?
Erros | 3154507 | 2020 | [snisModel.ES005, snisModel.ES006]
Riacho dos Machados | 3154507 | 2020 | ?
Erros | 3154804 | 2015 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Rio Acima | 3154804 | 2015 | ?
Erros | 3154804 | 2016 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Rio Acima | 3154804 | 2016 | ?
Erros | 3154804 | 2017 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Rio Acima | 3154804 | 2017 | ?
Erros | 3154804 | 2018 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Rio Acima | 3154804 | 2018 | ?
Erros | 3154804 | 2019 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Rio Acima | 3154804 | 2019 | ?
Erros | 3154804 | 2020 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Rio Acima | 3154804 | 2020 | ?
Erros | 3155108 | 2015 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Rio do Prado | 3155108 | 2015 | ?
Erros | 3155108 | 2016 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Rio do Prado | 3155108 | 2016 | ?
Erros | 3155108 | 2017 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Rio do Prado | 3155108 | 2017 | ?
Erros | 3155108 | 2018 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Rio do Prado | 3155108 | 2018 | ?
Erros | 3155108 | 2019 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Rio do Prado | 3155108 | 2019 | ?
Erros | 3155108 | 2020 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Rio do Prado | 3155108 | 2020 | ?
Erros | 3155900 | 2015 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Rio Preto | 3155900 | 2015 | ?
Erros | 3155900 | 2016 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Rio Preto | 3155900 | 2016 | ?
Erros | 3155900 | 2017 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Rio Preto | 3155900 | 2017 | ?
Erros | 3155900 | 2018 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Rio Preto | 3155900 | 2018 | ?
Erros | 3155900 | 2019 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Rio Preto | 3155900 | 2019 | ?
Erros | 3155900 | 2020 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Rio Preto | 3155900 | 2020 | ?
Erros | 3156106 | 2015 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Ritápolis | 3156106 | 2015 | ?
Erros | 3156106 | 2016 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Ritápolis | 3156106 | 2016 | ?
Erros | 3156106 | 2017 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Ritápolis | 3156106 | 2017 | ?
Erros | 3156106 | 2018 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Ritápolis | 3156106 | 2018 | ?
Erros | 3156106 | 2019 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Ritápolis | 3156106 | 2019 | ?
Erros | 3156106 | 2020 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Ritápolis | 3156106 | 2020 | ?
Erros | 3156205 | 2015 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Rochedo de Minas | 3156205 | 2015 | ?
Erros | 3156205 | 2016 | [snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Rochedo de Minas | 3156205 | 2016 | ?
Erros | 3156205 | 2017 | [snisModel.IN024_AE, snisModel.ES005, snisModel.ES006, esgotoModel.CT]
Rochedo de Minas | 3156205 | 2017 | ?
